target_word,range,quarter,mean_projection,std_projection,median_projection,min_projection,max_projection,count,accuracy,total_sentences,correct_predictions
병원,range2,2022Q3,-0.05157274790923666,0.01669406362960517,-0.05183379352092743,-0.17379435896873474,0.04926111549139023,2307,0.6700379266750948,2373,1590
저출산,range2,2022Q3,-0.031220622197974068,0.024834306878821783,-0.028276842087507248,-0.17853336036205292,0.05663685500621796,2149,0.819815668202765,2170,1779
아빠,range2,2022Q3,-0.07136910993878207,0.02927263254289587,-0.06534431874752045,-0.19813230633735657,0.00801577977836132,1997,0.5220729366602687,2084,1088
지원,range2,2022Q3,-0.03567323830917987,0.02631150714991154,-0.036668114364147186,-0.1745765507221222,0.054924026131629944,2691,0.7715381932333449,2867,2212
산모,range2,2022Q3,-0.05605530460101067,0.021775834016040625,-0.05460268817842007,-0.1697784960269928,0.04579731449484825,1954,0.46397984886649873,1985,921
정책,range2,2022Q3,-0.0350278665828405,0.01986600105730118,-0.03567761741578579,-0.14637383818626404,0.04926111549139023,2050,0.8198239925891616,2159,1770
개월,range2,2022Q3,-0.07557683706499363,0.024718930129747786,-0.07996052131056786,-0.17172758281230927,0.017688846215605736,820,0.4311356575768036,2897,1249
분만,range2,2022Q3,-0.055558841042192414,0.01638053999666931,-0.055819008499383926,-0.17129215598106384,0.03686975687742233,1322,0.5734924623115578,1592,913
아가,range2,2022Q3,-0.07502521161065116,0.027696916976679295,-0.07321296632289886,-0.2061367928981781,0.03686975687742233,1587,0.12719633307868602,2618,333
자녀,range2,2022Q3,-0.05388914644561847,0.02068332770706869,-0.052285097539424896,-0.17379435896873474,0.030269410461187363,1549,0.5140012445550716,1607,826
임산부,range2,2022Q3,-0.055437691838099656,0.022350088917858585,-0.053668368607759476,-0.2061368227005005,0.04579731449484825,1428,0.573296627666896,1453,833
돌,range2,2022Q3,-0.0796209068594411,0.030358669899542903,-0.07906568050384521,-0.22696450352668762,0.054924026131629944,3626,0.2190173551698851,4091,896
둘째,range2,2022Q3,-0.06308719355887073,0.024534702615394744,-0.06112752668559551,-0.15970702469348907,0.04529986530542374,1366,0.6539293439077145,1387,907
부모,range2,2022Q3,-0.05643081633661535,0.02888605176289063,-0.05394114553928375,-0.1697784960269928,0.030269410461187363,2281,0.4289329396878954,2371,1017
인구,range2,2022Q3,-0.02642959004130896,0.02208847705050314,-0.02415354922413826,-0.14807072281837463,0.05640770494937897,1263,0.7854406130268199,1305,1025
조리원,range2,2022Q3,-0.056573067192072043,0.015712868464754302,-0.05435464531183243,-0.20609144866466522,-0.0050606196746230125,1289,0.6977099236641221,1310,914
부부,range2,2022Q3,-0.04657712794302376,0.025513079629391498,-0.04828028567135334,-0.1697784960269928,0.05498422682285309,1958,0.5024342745861733,2054,1032
가족,range2,2022Q3,-0.04531699510169816,0.027361403556028188,-0.04605057090520859,-0.17379435896873474,0.06832578778266907,2171,0.4474034620505992,2253,1008
수유,range2,2022Q3,-0.05649677294844241,0.015991800736300715,-0.05664445087313652,-0.15215346217155457,0.04579731449484825,1188,0.7819365337672904,1229,961
첫째,range2,2022Q3,-0.071661278242218,0.021571444081193755,-0.06956544518470764,-0.1573484241962433,-0.005221293307840824,1023,0.7777777777777778,1044,812
정부,range2,2022Q3,-0.0356517412065525,0.02381864117961392,-0.04009848088026047,-0.19025276601314545,0.08085023611783981,1395,0.7787491593813046,1487,1158
애기,range2,2022Q3,-0.08126247316767048,0.025315018511980203,-0.07835261151194572,-0.17507362365722656,0.0007136659696698189,1440,0.557190635451505,1495,833
기저귀,range2,2022Q3,-0.06765174914232898,0.016698195770932425,-0.0650869607925415,-0.1772693693637848,-0.008812072686851025,1006,0.8218390804597702,1044,858
출산율,range2,2022Q3,-0.03785597859251071,0.01672212902459448,-0.039677366614341736,-0.13807089626789093,0.054924026131629944,1007,0.7759131293188549,1013,786
교육,range2,2022Q3,-0.037373947180588105,0.02223135437786338,-0.0397179052233696,-0.1483534425497055,0.054924026131629944,1256,0.5838926174496645,1341,783
분유,range2,2022Q3,-0.06898586638682988,0.017211928139384745,-0.06644374132156372,-0.18131911754608154,0.017688851803541183,906,0.7483731019522777,922,690
가정,range2,2022Q3,-0.040103162134968465,0.022573562768865355,-0.04053419828414917,-0.18264593183994293,0.04579731449484825,1377,0.4662960389159138,1439,671
검사,range2,2022Q3,-0.05191767547976028,0.014664034442021426,-0.053116874769330025,-0.16427364945411682,0.04579731449484825,1130,0.7946577629382304,1198,952
딸,range2,2022Q3,-0.07352523522362588,0.02534745611587413,-0.06869865953922272,-0.18753963708877563,0.04579731449484825,1508,0.3118556701030928,1552,484
여성,range2,2022Q3,-0.03819440275560896,0.022076826221984272,-0.038776250556111336,-0.1707027554512024,0.06832578778266907,2868,0.6925188743994509,2914,2018
산후,range2,2022Q3,-0.054807628146352476,0.025285689634387706,-0.051939405500888824,-0.18199491500854492,0.04579731449484825,1609,0.46003353828954724,1789,823
휴직,range2,2022Q3,-0.04240687748072203,0.02395760131295842,-0.0455823689699173,-0.14782527089118958,0.054924026131629944,1139,0.8959236773633998,1153,1033
육아휴직,range2,2022Q3,-0.04809239094491857,0.016777976980917077,-0.049410898238420486,-0.1568545550107956,0.01344430074095726,624,0.7464114832535885,627,468
젖병,range2,2022Q3,-0.06415079156946843,0.01335869197497079,-0.0634504109621048,-0.1489538550376892,0.04579729586839676,651,0.8917682926829268,656,585
태동,range2,2022Q3,-0.05869237805600278,0.014720925408131618,-0.05882910080254078,-0.17778468132019043,-0.015608519315719604,640,0.8027950310559007,644,517
출생,range2,2022Q3,-0.03637072731365857,0.019819190615355812,-0.036211878061294556,-0.17802049219608307,0.054924026131629944,1483,0.6063618290258449,1509,915
아들,range2,2022Q3,-0.07201567683331817,0.026632615861184702,-0.06640632450580597,-0.17765997350215912,0.04579731449484825,1255,0.2681818181818182,1540,413
혼인,range2,2022Q3,-0.04114757112906041,0.02020959606030083,-0.03935723379254341,-0.1585671752691269,0.026731261983513832,951,0.7175879396984924,995,714
초음파,range2,2022Q3,-0.06097786431388267,0.017362369028189793,-0.05915656313300133,-0.15082314610481262,0.0005876761861145496,621,0.7167721518987342,632,453
부모님,range2,2022Q3,-0.06153771236608446,0.025282205511584777,-0.05632312595844269,-0.20730088651180267,0.054924026131629944,723,0.7093333333333334,750,532
입원,range2,2022Q3,-0.0559483170056435,0.015791510864912758,-0.05460515432059765,-0.1406404972076416,0.0010118000209331512,730,0.6924119241192412,738,511
진통,range2,2022Q3,-0.060842081653559726,0.01686979483644779,-0.05892247520387173,-0.17378371953964233,0.04579731449484825,646,0.6255639097744361,665,416
태명,range2,2022Q3,-0.07063580630347133,0.02366278959030932,-0.06274726241827011,-0.20730088651180267,-0.008089246228337288,516,0.7300380228136882,526,384
자연분만,range2,2022Q3,-0.06134098489350135,0.017528971266909162,-0.05858669430017471,-0.20254188776016235,-0.016269676387310028,545,0.7678244972577697,547,420
제왕절개,range2,2022Q3,-0.0560767878399169,0.014082581126782697,-0.05512513220310211,-0.1665918231010437,0.0017331596463918686,651,0.7450381679389313,655,488
통증,range2,2022Q3,-0.05676858847263966,0.012066797933803039,-0.05713163875043392,-0.11588509380817413,0.04579731449484825,572,0.7289562289562289,594,433
수술,range2,2022Q3,-0.05739082186482847,0.01638091530222771,-0.05583708547055721,-0.1674365997314453,0.004098856821656227,736,0.564875491480996,763,431
생후,range2,2022Q3,-0.06713898952491187,0.022886751875700946,-0.06364510208368301,-0.17033696174621582,-0.02058151178061962,473,0.936734693877551,490,459
신혼부부,range2,2022Q3,-0.03954276258224833,0.021261112505965945,-0.04068726301193237,-0.14210814237594604,0.032256025820970535,546,0.7047101449275363,552,389
물티슈,range2,2022Q3,-0.06345255418672366,0.012522060699352362,-0.06347232311964035,-0.12368784099817276,0.04579729586839676,452,0.8668122270742358,458,397
이유식,range2,2022Q3,-0.06528118962976541,0.015062513786415354,-0.06306012719869614,-0.13293616473674774,0.04579731449484825,393,0.6700251889168766,397,266
비혼,range2,2022Q3,-0.04282196234622649,0.028702478643651996,-0.0407064501196146,-0.15728041529655457,0.04579731449484825,464,0.027196652719665274,478,13
아내,range2,2022Q3,-0.05824590623231562,0.022532598181172155,-0.05458509549498558,-0.1480010449886322,0.020952554419636726,696,0.21768707482993196,882,192
통계,range2,2022Q3,-0.013964233874333286,0.023778454721368115,-0.012744769919663668,-0.11160391569137573,0.06832578778266907,556,0.5982456140350877,570,341
제도,range2,2022Q3,-0.030083972096905356,0.030051160122210086,-0.03020687773823738,-0.2061367928981781,0.05492405593395233,1338,0.563249001331558,1502,846
고령화,range2,2022Q3,-0.027966079708323422,0.02529310729063699,-0.02641332894563675,-0.14660891890525818,0.054924026131629944,415,0.8258823529411765,425,351
양육,range2,2022Q3,-0.045079000092476056,0.01962525702851773,-0.04455007612705231,-0.15543285012245178,0.008964943699538708,861,0.5963718820861678,882,526
연애,range2,2022Q3,-0.055007404785175795,0.023611047947716485,-0.05215892195701599,-0.19419540464878082,0.04579731449484825,427,0.5227272727272727,440,230
출생아,range2,2022Q3,-0.03969965748875303,0.018952262714697223,-0.04070666432380676,-0.09795626997947693,0.020952554419636726,470,0.8580508474576272,472,405
애들,range2,2022Q3,-0.07221686667032248,0.029970640359604016,-0.06438934057950974,-0.20609144866466522,0.0019440432079136372,408,0.35308056872037913,422,149
남성,range2,2022Q3,-0.04703194461521769,0.02723713571489609,-0.04356379993259907,-0.19082999229431152,0.027022114023566246,1738,0.6389360498019242,1767,1129
내진,range2,2022Q3,-0.059927694397079165,0.01178629466238866,-0.058378469198942184,-0.1400522142648697,0.002385023981332779,291,0.7066666666666667,300,212
통계청,range2,2022Q3,-0.012539561352089007,0.02295621070933627,-0.013025641441345215,-0.07614654302597046,0.041615426540374756,358,0.9505494505494505,364,346
복지,range2,2022Q3,-0.01815112471648326,0.030811280699638403,-0.02189461886882782,-0.12806540727615356,0.055687155574560165,769,0.418729817007535,929,389
가사,range2,2022Q3,-0.04780654115818402,0.02306737407989657,-0.04715360514819622,-0.16218213737010956,0.02607000060379505,388,0.5,430,215
아동,range2,2022Q3,-0.035749547277445316,0.021198752389595392,-0.03567837178707123,-0.15068840980529785,0.04579731449484825,699,0.5071151358344114,773,392
출산률,range2,2022Q3,-0.04187950248030038,0.0265368492598999,-0.04238072596490383,-0.18599367141723633,0.020952554419636726,312,0.0,315,0
태동검사,range2,2022Q3,-0.05775782224652606,0.00958634347426375,-0.056397922337055206,-0.10197997093200684,-0.036842528730630875,281,0.5298245614035088,285,151
산부인과,range2,2022Q3,-0.049732745105498716,0.01863843794191169,-0.05212290585041046,-0.20348137617111206,0.013644055463373661,855,0.6793103448275862,870,591
돌봄,range2,2022Q3,-0.03801733202573548,0.017733608769098467,-0.04058322310447693,-0.11645712703466415,0.02721795067191124,328,0.7168674698795181,332,238
유도분만,range2,2022Q3,-0.05979657415237892,0.012603175016891326,-0.05691719055175781,-0.15491552650928497,-0.03166501596570015,297,0.31986531986531985,297,95
독박육아,range2,2022Q3,-0.058418030295720846,0.025178271644931378,-0.05519251897931099,-0.16588735580444336,-0.0016252417117357254,261,0.0,272,0
주택,range2,2022Q3,-0.029831804434371837,0.020495145321786423,-0.03172848001122475,-0.11684571206569672,0.06832578778266907,502,0.7116104868913857,534,380
저출생,range2,2022Q3,-0.02418004311169428,0.019289580385293634,-0.023024371825158596,-0.1327856481075287,0.026186302304267883,268,0.2851851851851852,270,77
합계출산율,range2,2022Q3,-0.03530786878586378,0.012908113608345024,-0.03784100338816643,-0.13926154375076294,0.007591452915221453,344,0.9447674418604651,344,325
가구,range2,2022Q3,-0.03370292423215384,0.025277852457051973,-0.03407173976302147,-0.1329437494277954,0.04926111549139023,600,0.6416539050535988,653,419
주거,range2,2022Q3,-0.030686720980100276,0.02951755836451018,-0.024187758564949036,-0.156440868973732,0.054924026131629944,516,0.5825932504440497,563,328
출생신고,range2,2022Q3,-0.04853888372919938,0.012829044872551215,-0.04821988195180893,-0.10037483274936676,0.020600907504558563,318,0.7232704402515723,318,230
맞벌이,range2,2022Q3,-0.040608640363595135,0.02710311165196947,-0.04148876294493675,-0.14367860555648804,0.030269410461187363,300,0.6241830065359477,306,191
혼인신고,range2,2022Q3,-0.042168884847491775,0.013535049440311137,-0.04255163110792637,-0.14332562685012817,0.003328072838485241,292,0.660958904109589,292,193
집안일,range2,2022Q3,-0.05669595732198407,0.017567416386679975,-0.055100878700613976,-0.161020427942276,-0.0031288033351302147,300,0.3737704918032787,305,114
쌍둥이,range2,2022Q3,-0.06496265400247882,0.02098079345329508,-0.06189591437578201,-0.13293442130088806,-0.00271531380712986,398,0.5012224938875306,409,205
촉진제,range2,2022Q3,-0.05366911399063229,0.016705534013662666,-0.054245833307504654,-0.14827637374401093,-0.0023326915688812733,162,0.7975460122699386,163,130
이혼,range2,2022Q3,-0.04795406924339048,0.021679453959232174,-0.046512067317962646,-0.15728041529655457,0.0057949284091591835,353,0.5401662049861495,361,195
모유,range2,2022Q3,-0.06218289459394968,0.018787332514424812,-0.06169237196445465,-0.148080974817276,0.04579729586839676,798,0.8448275862068966,812,686
어린이집,range2,2022Q3,-0.05299623775455954,0.01936213536386825,-0.05284779146313667,-0.14664803445339203,-0.0040132468566298485,483,0.5955284552845529,492,293
모유수유,range2,2022Q3,-0.05498878131668592,0.01763163094711181,-0.05372997000813484,-0.16218216717243195,-0.002179390750825405,485,0.5605749486652978,487,273
의사,range2,2022Q3,-0.04673029730241309,0.024685411057534072,-0.0448269248008728,-0.1697784960269928,0.050688207149505615,913,0.6069306930693069,1010,613
산후조리,range2,2022Q3,-0.05285545609337728,0.016419046331383528,-0.0519961416721344,-0.1760033667087555,0.031415555626153946,693,0.0014184397163120568,705,1
유치원,range2,2022Q3,-0.05274092688394541,0.020101580862264705,-0.05226583406329155,-0.1307508647441864,0.0033779889345169067,220,0.5401785714285714,224,121
태아,range2,2022Q3,-0.060471161065303536,0.019807234525025426,-0.059683021157979965,-0.13118188083171844,0.015215769410133362,845,0.35573580533024335,863,307
전문의,range2,2022Q3,-0.05727526269577168,0.016429865242116235,-0.05635116994380951,-0.11927205324172974,0.0033460278064012527,189,0.8571428571428571,196,168
젖,range2,2022Q3,-0.06962263304552613,0.0173910271169564,-0.06755384802818298,-0.17712721228599548,0.04579731449484825,993,0.41211519364448856,1007,415
산후조리원,range2,2022Q3,-0.05099835211588147,0.01174834353654803,-0.05202767997980118,-0.11598577350378036,-0.007588735781610012,484,0.6967213114754098,488,340
의학,range2,2022Q3,-0.03545215167105198,0.02540780140589803,-0.03477589413523674,-0.15132275223731995,0.04879514127969742,216,0.548936170212766,235,129
아이들,range2,2022Q3,-0.06382344494580881,0.021314804975480467,-0.05973000451922417,-0.16823619604110718,0.030269410461187363,1310,0.8123100303951368,1316,1069
태교,range2,2022Q3,-0.0638203170284319,0.020924087347619694,-0.05952144041657448,-0.16953909397125244,0.044787414371967316,529,0.625,536,335
진료,range2,2022Q3,-0.054902263606014,0.018326062348837793,-0.05555120296776295,-0.15809525549411774,0.009393780492246151,676,0.5895953757225434,692,408
소아과,range2,2022Q3,-0.052570603574883745,0.021022890766966975,-0.053506966680288315,-0.1329023241996765,0.0103988042101264,188,0.3065326633165829,199,61
출산,range2,2022Q4,-0.0439028209799914,0.031093508223384483,-0.04936436377465725,-0.18124133348464966,0.06814970076084137,11976,0.7896181480584483,12387,9781
육아,range2,2022Q4,-0.052546238743662196,0.02912545330958348,-0.05537869781255722,-0.18124133348464966,0.06392036378383636,8333,0.7618173474070674,8716,6640
아이,range2,2022Q4,-0.07219344757259334,0.02023416486459386,-0.07467237114906311,-0.18124133348464966,0.05785162001848221,5972,0.5783112853176547,6123,3541
아기,range2,2022Q4,-0.07448993212235562,0.02137186993111808,-0.07762786373496056,-0.17373886704444885,0.04653284326195717,5306,0.659370477568741,5528,3645
임신,range2,2022Q4,-0.05058684468334361,0.022478771958020644,-0.05130726099014282,-0.15930432081222534,0.05785162001848221,5243,0.780506091846298,5335,4164
